timestamp,cluster_id,namespace,deployment_name,service_name,pod_name,container_name,node_name,workload_type,version,cpu_usage_mcores,cpu_limit_mcores,memory_usage_mb,memory_limit_mb,memory_working_set_mb,network_rx_kbps,network_tx_kbps,disk_read_kbps,disk_write_kbps,request_rate_rps,error_rate_rps,latency_p50_ms,latency_p95_ms,restart_count,pod_phase,ready,deployment_age_minutes,scenario_tag,event_hint
2026-07-13T09:06:36+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,183.72,700,208.46,512,182.49,448.07,228.42,33.6,24.85,74.24,0.11,64.51,107.69,0,Running,True,1836,normal_with_small_noise,
2026-07-13T09:06:37+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,209.7,700,206.83,512,186.39,355.86,257.44,6.46,56.07,79.57,0.0,77.08,124.8,0,Running,True,1837,normal_with_small_noise,
2026-07-13T09:06:38+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,204.03,700,215.11,512,204.15,607.13,228.63,12.66,45.92,85.12,0.0,56.44,160.14,0,Running,True,1838,normal_with_small_noise,
2026-07-13T09:06:39+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,192.95,700,204.42,512,172.01,503.81,288.54,14.52,19.1,90.58,0.0,62.12,133.68,0,Running,True,1839,normal_with_small_noise,
2026-07-13T09:06:40+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,195.59,700,211.7,512,177.74,232.75,189.87,38.98,12.03,76.58,0.0,62.34,138.49,0,Running,True,1840,normal_with_small_noise,
2026-07-13T09:06:41+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,194.45,700,207.64,512,172.95,290.91,212.15,37.12,39.86,69.35,0.41,68.78,129.23,0,Running,True,1841,normal_with_small_noise,
2026-07-13T09:06:42+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,175.9,700,217.41,512,203.82,339.62,342.48,13.04,26.81,87.29,0.0,60.08,102.58,0,Running,True,1842,normal_with_small_noise,
2026-07-13T09:06:43+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,175.12,700,194.96,512,161.09,255.59,187.47,20.04,16.77,77.09,0.0,55.13,117.74,0,Running,True,1843,normal_with_small_noise,
2026-07-13T09:06:44+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,180.77,700,209.36,512,177.09,457.02,143.57,7.71,48.45,67.13,0.0,59.67,118.55,0,Running,True,1844,normal_with_small_noise,
2026-07-13T09:06:45+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,185.68,700,205.53,512,173.0,378.06,162.29,5.56,47.85,66.84,0.0,69.46,130.78,0,Running,True,1845,normal_with_small_noise,
2026-07-13T09:06:46+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,187.27,700,206.86,512,180.1,474.52,217.3,39.26,15.46,74.06,0.22,64.03,111.31,0,Running,True,1846,normal_with_small_noise,
2026-07-13T09:06:47+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,170.83,700,217.73,512,183.2,453.94,246.07,8.04,59.41,79.18,0.0,70.32,131.68,0,Running,True,1847,normal_with_small_noise,
2026-07-13T09:06:48+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,157.08,700,199.69,512,182.39,579.33,297.61,36.42,35.63,80.36,0.39,73.24,119.0,0,Running,True,1848,normal_with_small_noise,
2026-07-13T09:06:49+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,162.01,700,203.17,512,167.32,556.53,338.66,28.37,49.55,84.02,0.18,60.5,115.33,0,Running,True,1849,normal_with_small_noise,
2026-07-13T09:06:50+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,225.3,700,210.38,512,178.34,255.31,286.18,23.85,16.68,78.68,0.0,55.75,100.6,0,Running,True,1850,normal_with_small_noise,
2026-07-13T09:06:51+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,198.44,700,220.11,512,211.27,325.71,263.42,21.03,39.3,75.34,0.0,58.18,123.19,0,Running,True,1851,normal_with_small_noise,
2026-07-13T09:06:52+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,195.11,700,212.82,512,176.01,495.95,235.85,15.87,26.96,67.05,0.04,57.3,117.57,0,Running,True,1852,normal_with_small_noise,
2026-07-13T09:06:53+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,210.51,700,203.86,512,195.15,381.51,237.61,24.67,28.73,81.21,0.0,76.04,110.3,0,Running,True,1853,normal_with_small_noise,
2026-07-13T09:06:54+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,210.42,700,198.68,512,181.95,243.51,395.11,27.18,16.57,80.58,0.0,59.85,126.19,0,Running,True,1854,normal_with_small_noise,
2026-07-13T09:06:55+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,172.46,700,216.51,512,189.92,309.37,337.05,17.46,45.08,83.29,0.05,58.52,117.82,0,Running,True,1855,normal_with_small_noise,
2026-07-13T09:06:56+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,214.72,700,205.63,512,183.85,330.03,186.07,32.55,28.49,73.19,0.3,66.96,90.11,0,Running,True,1856,normal_with_small_noise,
2026-07-13T09:06:57+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,184.53,700,192.62,512,173.34,590.46,281.5,24.79,51.77,89.91,0.25,67.07,107.42,0,Running,True,1857,normal_with_small_noise,
2026-07-13T09:06:58+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,193.45,700,206.66,512,175.56,625.07,213.51,20.68,49.8,87.93,0.11,73.09,130.29,0,Running,True,1858,normal_with_small_noise,
2026-07-13T09:06:59+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,141.72,700,217.51,512,193.21,417.02,207.83,33.98,27.71,71.36,0.0,55.4,117.1,0,Running,True,1859,normal_with_small_noise,
2026-07-13T09:07:00+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,169.59,700,198.42,512,177.71,486.57,322.97,21.58,8.02,78.11,0.0,61.11,128.5,0,Running,True,1860,normal_with_small_noise,
2026-07-13T09:07:01+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,206.42,700,200.2,512,183.28,368.61,186.14,28.52,18.25,72.22,0.05,56.31,125.98,0,Running,True,1861,normal_with_small_noise,
2026-07-13T09:07:02+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,199.65,700,207.57,512,188.75,516.86,367.57,19.57,10.79,74.49,0.11,72.11,120.82,0,Running,True,1862,normal_with_small_noise,
2026-07-13T09:07:03+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,185.06,700,206.16,512,179.26,494.35,198.26,30.51,26.25,68.49,0.04,70.11,145.8,0,Running,True,1863,normal_with_small_noise,
2026-07-13T09:07:04+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,169.51,700,220.47,512,197.66,600.53,373.56,18.85,32.62,81.03,0.0,74.74,104.23,0,Running,True,1864,normal_with_small_noise,
2026-07-13T09:07:05+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,169.46,700,217.02,512,194.64,502.59,332.34,29.34,57.57,78.41,0.0,49.28,100.72,0,Running,True,1865,normal_with_small_noise,
2026-07-13T09:07:06+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,220.68,700,207.94,512,197.95,405.03,176.0,39.02,38.22,70.17,0.0,53.48,137.8,0,Running,True,1866,normal_with_small_noise,
2026-07-13T09:07:07+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,183.49,700,206.32,512,197.63,535.67,326.0,28.81,48.8,76.5,0.0,53.27,99.87,0,Running,True,1867,normal_with_small_noise,
2026-07-13T09:07:08+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,137.83,700,214.93,512,195.8,596.33,259.08,23.2,28.5,84.1,0.07,50.69,112.32,0,Running,True,1868,normal_with_small_noise,
2026-07-13T09:07:09+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,168.26,700,219.31,512,201.55,365.22,169.25,28.35,20.02,74.89,0.55,69.26,120.64,0,Running,True,1869,normal_with_small_noise,
2026-07-13T09:07:10+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,199.05,700,206.18,512,193.61,631.31,229.33,27.95,52.79,85.46,0.0,47.13,99.04,0,Running,True,1870,normal_with_small_noise,
2026-07-13T09:07:11+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,192.89,700,208.77,512,187.1,355.45,154.17,25.28,15.48,65.22,0.0,64.43,101.7,0,Running,True,1871,normal_with_small_noise,
2026-07-13T09:07:12+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,175.98,700,205.72,512,182.2,471.74,369.46,27.59,48.45,83.71,0.0,55.87,134.21,0,Running,True,1872,normal_with_small_noise,
2026-07-13T09:07:13+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,155.11,700,199.06,512,168.9,570.96,295.97,32.48,39.74,77.73,0.0,65.58,95.74,0,Running,True,1873,normal_with_small_noise,
2026-07-13T09:07:14+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,228.24,700,217.14,512,196.6,528.53,181.16,28.57,13.68,79.7,0.06,48.27,110.12,0,Running,True,1874,normal_with_small_noise,
2026-07-13T09:07:15+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,173.56,700,204.43,512,194.26,232.3,234.64,8.35,47.04,74.33,0.0,53.36,108.23,0,Running,True,1875,normal_with_small_noise,
2026-07-13T09:07:16+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,208.8,700,201.67,512,170.46,250.64,203.71,25.3,25.01,82.81,0.07,73.01,103.12,0,Running,True,1876,normal_with_small_noise,
2026-07-13T09:07:17+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,214.96,700,212.16,512,180.39,519.58,197.43,33.91,40.04,72.4,0.0,59.47,134.22,0,Running,True,1877,normal_with_small_noise,
2026-07-13T09:07:18+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,182.31,700,202.38,512,185.38,444.68,211.01,5.17,35.43,73.44,0.0,56.61,90.3,0,Running,True,1878,normal_with_small_noise,
2026-07-13T09:07:19+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,186.59,700,206.47,512,171.61,464.89,228.8,9.28,37.71,89.7,0.01,55.67,104.03,0,Running,True,1879,normal_with_small_noise,
2026-07-13T09:07:20+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,183.43,700,215.71,512,189.76,272.28,318.93,11.4,24.12,70.85,0.02,58.73,125.85,0,Running,True,1880,normal_with_small_noise,
2026-07-13T09:07:21+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,168.05,700,212.9,512,175.12,651.23,261.25,28.21,30.11,95.53,0.0,43.69,123.85,0,Running,True,1881,normal_with_small_noise,
2026-07-13T09:07:22+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,214.99,700,189.21,512,171.99,387.38,301.02,29.12,5.43,80.79,0.0,64.32,126.03,0,Running,True,1882,normal_with_small_noise,
2026-07-13T09:07:23+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,190.8,700,205.48,512,168.66,280.07,302.01,39.92,46.18,80.63,0.0,69.07,129.21,0,Running,True,1883,normal_with_small_noise,
2026-07-13T09:07:24+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,199.3,700,212.94,512,202.97,438.1,282.7,38.58,16.69,93.35,0.0,64.24,103.73,0,Running,True,1884,normal_with_small_noise,
2026-07-13T09:07:25+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,201.04,700,194.01,512,179.67,542.18,341.4,23.54,19.14,75.04,0.0,63.72,113.61,0,Running,True,1885,normal_with_small_noise,
2026-07-13T09:07:26+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,194.23,700,207.48,512,176.49,456.96,313.76,21.83,25.5,66.35,0.18,68.33,140.56,0,Running,True,1886,normal_with_small_noise,
2026-07-13T09:07:27+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,200.65,700,204.88,512,170.09,272.87,221.71,20.24,11.34,63.74,0.0,53.34,120.15,0,Running,True,1887,normal_with_small_noise,
2026-07-13T09:07:28+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,182.11,700,200.48,512,177.45,464.27,374.52,29.15,29.87,79.79,0.0,53.79,145.1,0,Running,True,1888,normal_with_small_noise,
2026-07-13T09:07:29+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,227.17,700,210.24,512,176.33,257.9,348.01,36.71,51.41,70.99,0.0,65.02,143.05,0,Running,True,1889,normal_with_small_noise,
2026-07-13T09:07:30+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,182.35,700,222.5,512,184.11,427.35,292.31,30.65,33.58,73.62,0.0,73.92,117.92,0,Running,True,1890,normal_with_small_noise,
2026-07-13T09:07:31+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,217.38,700,211.87,512,199.27,484.26,371.26,14.91,44.24,88.79,0.2,70.57,144.29,0,Running,True,1891,normal_with_small_noise,
2026-07-13T09:07:32+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,242.07,700,200.28,512,182.22,341.7,234.85,8.96,41.63,89.82,0.0,73.88,110.75,0,Running,True,1892,normal_with_small_noise,
2026-07-13T09:07:33+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,206.48,700,213.8,512,175.69,413.06,335.04,29.86,14.79,88.15,0.0,72.07,109.05,0,Running,True,1893,normal_with_small_noise,
2026-07-13T09:07:34+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,193.42,700,215.85,512,198.08,355.05,157.18,30.76,24.27,65.04,0.0,71.78,111.53,0,Running,True,1894,normal_with_small_noise,
2026-07-13T09:07:35+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,167.74,700,219.71,512,202.04,410.44,267.53,27.94,7.36,86.78,0.0,63.03,95.79,0,Running,True,1895,normal_with_small_noise,
2026-07-13T09:07:36+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,172.2,700,211.68,512,178.44,300.63,172.96,21.36,24.05,75.33,0.0,62.07,135.5,0,Running,True,1896,normal_with_small_noise,
2026-07-13T09:07:37+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,190.15,700,189.28,512,162.9,418.13,366.46,12.53,53.98,77.7,0.0,60.65,135.43,0,Running,True,1897,normal_with_small_noise,
2026-07-13T09:07:38+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,196.92,700,207.94,512,184.89,276.24,376.15,7.92,29.53,88.55,0.01,54.88,109.48,0,Running,True,1898,normal_with_small_noise,
2026-07-13T09:07:39+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,158.59,700,209.01,512,174.63,494.33,370.81,21.39,50.61,74.74,0.0,81.1,123.68,0,Running,True,1899,normal_with_small_noise,
2026-07-13T09:07:40+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,230.62,700,211.26,512,189.12,542.96,417.74,5.25,22.59,85.97,0.15,62.18,96.41,0,Running,True,1900,normal_with_small_noise,
2026-07-13T09:07:41+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,233.51,700,212.09,512,183.81,496.39,434.53,31.39,28.78,93.97,0.13,59.9,91.06,0,Running,True,1901,normal_with_small_noise,
2026-07-13T09:07:42+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,198.93,700,203.42,512,173.47,236.03,193.18,26.52,21.44,76.86,0.2,53.69,117.69,0,Running,True,1902,normal_with_small_noise,
2026-07-13T09:07:43+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,215.66,700,203.87,512,180.97,567.81,413.45,12.31,52.14,85.63,0.0,71.83,87.79,0,Running,True,1903,normal_with_small_noise,
2026-07-13T09:07:44+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,175.19,700,195.71,512,168.23,385.02,196.8,11.91,38.46,63.83,0.0,64.35,109.7,0,Running,True,1904,normal_with_small_noise,
2026-07-13T09:07:45+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,178.7,700,214.31,512,184.17,232.59,278.64,5.96,22.73,69.76,0.0,55.24,105.99,0,Running,True,1905,normal_with_small_noise,
2026-07-13T09:07:46+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,156.42,700,214.77,512,185.72,419.43,273.57,10.73,21.02,78.04,0.19,74.15,107.6,0,Running,True,1906,normal_with_small_noise,
2026-07-13T09:07:47+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,171.65,700,227.71,512,216.34,395.82,213.18,22.38,18.78,79.01,0.0,68.46,167.42,0,Running,True,1907,normal_with_small_noise,
2026-07-13T09:07:48+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,212.66,700,224.75,512,198.52,394.97,318.24,24.57,44.93,75.74,0.0,73.93,130.49,0,Running,True,1908,normal_with_small_noise,
2026-07-13T09:07:49+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,197.46,700,210.66,512,202.12,534.11,286.4,28.1,50.69,90.12,0.26,53.78,125.0,0,Running,True,1909,normal_with_small_noise,
2026-07-13T09:07:50+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,182.9,700,214.63,512,186.2,487.37,273.0,30.13,5.43,92.05,0.0,75.45,110.37,0,Running,True,1910,normal_with_small_noise,
2026-07-13T09:07:51+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,199.52,700,212.07,512,188.67,356.23,238.51,27.44,59.0,95.37,0.15,61.78,114.32,0,Running,True,1911,normal_with_small_noise,
2026-07-13T09:07:52+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,194.8,700,207.79,512,177.44,456.18,265.53,24.76,11.48,72.84,0.0,75.94,140.83,0,Running,True,1912,normal_with_small_noise,
2026-07-13T09:07:53+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,157.17,700,197.48,512,181.0,537.56,181.44,17.64,9.95,75.87,0.0,54.89,123.32,0,Running,True,1913,normal_with_small_noise,
2026-07-13T09:07:54+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,157.22,700,209.7,512,176.58,612.1,252.07,19.95,15.75,91.1,0.0,60.85,135.3,0,Running,True,1914,normal_with_small_noise,
2026-07-13T09:07:55+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,193.46,700,213.29,512,186.34,240.86,357.29,25.88,25.01,76.72,0.11,61.88,114.6,0,Running,True,1915,normal_with_small_noise,
2026-07-13T09:07:56+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,219.03,700,200.59,512,169.5,300.79,277.93,7.32,30.8,94.39,0.04,61.24,134.47,0,Running,True,1916,normal_with_small_noise,
2026-07-13T09:07:57+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,184.75,700,214.71,512,197.5,384.5,441.2,33.07,44.55,90.91,0.0,54.71,115.82,0,Running,True,1917,normal_with_small_noise,
2026-07-13T09:07:58+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,196.53,700,218.67,512,193.42,425.53,199.37,17.31,49.66,70.84,0.0,74.57,121.93,0,Running,True,1918,normal_with_small_noise,
2026-07-13T09:07:59+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,191.46,700,209.85,512,185.0,447.79,318.73,19.19,15.74,90.27,0.2,54.4,136.96,0,Running,True,1919,normal_with_small_noise,
2026-07-13T09:08:00+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,228.63,700,214.13,512,195.29,300.14,390.93,32.76,50.62,80.34,0.23,69.43,100.36,0,Running,True,1920,normal_with_small_noise,
2026-07-13T09:08:01+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,211.68,700,218.16,512,192.57,449.69,156.32,27.22,34.87,75.31,0.06,82.04,109.17,0,Running,True,1921,normal_with_small_noise,
2026-07-13T09:08:02+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,170.55,700,215.81,512,179.39,312.21,375.96,23.24,36.77,75.98,0.16,67.54,115.81,0,Running,True,1922,normal_with_small_noise,
2026-07-13T09:08:03+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,174.24,700,223.62,512,211.98,274.64,339.14,34.56,50.15,79.63,0.1,58.32,127.64,0,Running,True,1923,normal_with_small_noise,
2026-07-13T09:08:04+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,191.6,700,218.6,512,189.51,362.1,328.84,19.07,29.14,74.95,0.0,43.57,135.11,0,Running,True,1924,normal_with_small_noise,
2026-07-13T09:08:05+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,190.22,700,212.12,512,200.73,374.23,200.41,14.38,26.95,66.47,0.22,62.16,130.5,0,Running,True,1925,normal_with_small_noise,
2026-07-13T09:08:06+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,159.16,700,209.91,512,172.98,475.08,339.93,32.66,29.74,91.76,0.22,71.76,125.9,0,Running,True,1926,normal_with_small_noise,
2026-07-13T09:08:07+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,212.63,700,200.42,512,172.94,333.12,468.9,35.45,30.67,99.8,0.02,66.16,97.52,0,Running,True,1927,normal_with_small_noise,
2026-07-13T09:08:08+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,186.11,700,193.44,512,180.24,334.87,229.88,12.2,5.23,93.53,0.27,65.28,128.77,0,Running,True,1928,normal_with_small_noise,
2026-07-13T09:08:09+00:00,demo-prod-like-cluster-01,auth,auth-api,auth-api,auth-api-7f8d1,auth-api,worker-01,Deployment,v2.2.9,196.17,700,200.25,512,183.94,348.72,205.04,20.82,53.07,76.22,0.01,62.84,111.9,0,Running,True,1929,normal_with_small_noise,
