feature_id,timestamp,pod_name,service_name,namespace,scenario_tag,memory_current_mb,memory_limit_mb,memory_ratio_current,memory_avg_5s,memory_avg_10s,memory_avg_30s,memory_slope_5s,memory_slope_10s,memory_slope_30s,memory_std_30s,cpu_current_mcores,cpu_avg_5s,cpu_avg_10s,cpu_avg_30s,cpu_slope_10s,error_rate_current,error_rate_avg_5s,error_rate_avg_30s,error_rate_slope_10s,request_rate_current,request_rate_avg_30s,request_rate_slope_10s,latency_p95_current,latency_p95_avg_30s,latency_p95_slope_10s,restart_count,deployment_age_minutes,recent_deployment_flag
checkout-api-7f8d0_249,2026-07-13T09:04:09+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,295.94,768,0.38533854166666665,300.04,302.388,300.696,-0.046000000000029705,-0.5944242424242513,0.20484538375972502,6.828509505665608,357.25,373.46999999999997,381.21500000000003,385.00766666666664,-1.9954545454545318,0.26,0.094,0.08433333333333334,0.005272727272727265,99.33,113.20233333333333,-1.296484848484852,196.09,199.74800000000002,1.153818181818189,0,3129,0
checkout-api-7f8d0_250,2026-07-13T09:04:10+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,310.57,768,0.4043880208333333,302.664,302.507,301.07633333333337,1.2829999999999595,0.31800000000000284,0.25795550611790413,7.054039431336531,351.89,367.092,377.8539999999999,383.7903333333333,-3.309333333333325,0.0,0.05800000000000001,0.08066666666666666,0.004545454545454553,122.92,113.03433333333334,-0.22448484848485115,193.55,199.39233333333334,0.5435757575757562,0,3130,0
checkout-api-7f8d0_251,2026-07-13T09:04:11+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,294.22,768,0.38309895833333335,301.114,301.791,301.10999999999996,-0.6139999999999793,-0.20915151515152236,0.15947052280310348,7.017516998738673,389.89,371.87,379.465,384.0566666666666,-2.924424242424232,0.0,0.05800000000000001,0.08066666666666666,-0.003818181818181816,106.89,112.73600000000002,-0.47709090909091006,173.58,197.85733333333334,-1.2421212121212006,0,3131,0
checkout-api-7f8d0_252,2026-07-13T09:04:12+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,301.63,768,0.39274739583333335,301.378,302.709,301.3096666666666,-0.7519999999999946,-0.8406666666666638,0.12510122358174877,6.941316323209207,359.33,366.3759999999999,377.898,382.85866666666664,-4.320363636363631,0.04,0.066,0.082,-0.004666666666666663,108.0,112.43,-0.6936969696969668,203.06,198.69633333333334,-1.322727272727273,0,3132,0
checkout-api-7f8d0_253,2026-07-13T09:04:13+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,305.44,768,0.39770833333333333,301.56000000000006,302.185,301.4213333333333,1.0059999999999578,-0.1603030303030175,0.15713014460510583,6.981134545346473,359.62,363.596,373.688,381.617,-3.729212121212119,0.0,0.06,0.082,-0.010545454545454537,111.08,112.32066666666667,-0.37496969696969734,192.59,198.07000000000002,-0.19096969696968732,0,3133,0
checkout-api-7f8d0_254,2026-07-13T09:04:14+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,292.13,768,0.38037760416666666,300.79799999999994,300.419,301.33899999999994,-2.5660000000000314,-0.20175757575757253,0.05014238042269029,7.0782470799017725,386.76,369.498,371.48400000000004,381.0016666666667,-0.6753939393939327,0.0,0.008,0.082,-0.01072727272727273,120.2,112.41033333333333,0.2653939393939418,200.97,197.48600000000002,-0.364606060606071,0,3134,0
checkout-api-7f8d0_255,2026-07-13T09:04:15+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,289.32,768,0.37671875,296.548,299.606,300.90033333333326,-1.9300000000000228,-1.0050909090909135,-0.01953058954394555,7.405327757459647,368.38,372.796,369.9440000000001,380.59833333333336,-0.024969696969702943,0.01,0.01,0.08233333333333333,-0.0043636363636363595,120.49,112.82799999999999,1.2519393939393975,165.84,196.92166666666668,-3.596303030303022,0,3135,0
checkout-api-7f8d0_256,2026-07-13T09:04:16+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,301.3,768,0.39231770833333335,297.964,299.53900000000004,301.40799999999996,-1.6780000000000355,-0.7550909090909034,-0.11923025583983365,6.855193550928353,396.41,374.1,372.985,380.06066666666663,1.1556969696969734,0.09,0.028000000000000004,0.08533333333333332,-0.003575757575757573,99.33,112.07966666666665,-0.13145454545454327,233.33,198.64066666666668,0.20787878787878764,0,3136,0
checkout-api-7f8d0_257,2026-07-13T09:04:17+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,302.65,768,0.3940755208333333,298.16799999999995,299.773,301.566,0.3589999999999602,-0.5339999999999965,-0.13534149054506062,6.826354406471924,389.57,380.148,373.26200000000006,380.253,2.9813333333333416,0.42,0.10400000000000001,0.086,0.014121212121212114,95.45,111.56166666666665,-0.38078787878787984,187.5,198.57533333333333,-0.26636363636362526,0,3137,0
checkout-api-7f8d0_258,2026-07-13T09:04:18+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,297.96,768,0.38796875,296.672,299.11600000000004,301.70133333333325,2.498999999999982,-0.31575757575758545,-0.21147497219133146,6.708359547317957,407.97,389.818,376.70700000000005,380.19266666666664,4.89169696969699,0.03,0.11000000000000001,0.08699999999999998,0.007454545454545444,127.57,112.42866666666664,0.428242424242427,199.15,198.46733333333333,1.0949090909090884,0,3138,0
checkout-api-7f8d0_259,2026-07-13T09:04:19+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,291.7,768,0.37981770833333334,296.586,298.692,301.37333333333333,0.14199999999995727,-0.9319999999999978,-0.2771123470522883,6.952632016295916,407.09,393.88399999999996,381.691,379.42866666666663,5.2518181818181935,0.31,0.17200000000000001,0.09733333333333331,0.03139393939393939,106.53,112.11733333333332,-0.6088484848484788,213.66,199.67066666666668,2.237999999999997,0,3139,0
checkout-api-7f8d0_260,2026-07-13T09:04:20+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,314.63,768,0.40967447916666666,301.648,299.098,301.52599999999995,1.5709999999999833,0.729212121212115,-0.13174638487208784,7.19575813743165,420.86,404.38,388.588,380.1246666666666,5.401575757575778,0.0,0.17,0.08933333333333333,0.020484848484848484,109.78,111.69633333333333,0.016727272727276258,238.4,201.463,4.348242424242429,0,3140,0
checkout-api-7f8d0_261,2026-07-13T09:04:21+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,296.48,768,0.38604166666666667,300.684,299.324,301.4223333333333,0.43300000000000327,0.26121212121212545,-0.1776529477196987,7.246832213211286,400.33,405.16399999999993,389.632,381.0653333333333,6.128848484848493,0.31,0.21400000000000002,0.09200000000000001,0.026484848484848486,105.54,111.38100000000001,-0.49836363636363346,181.16,200.6983333333333,1.4613333333333425,0,3141,0
checkout-api-7f8d0_262,2026-07-13T09:04:22+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,298.33,768,0.3884505208333333,299.82,298.994,301.3916666666666,0.5519999999999913,0.3607272727272785,-0.21258509454950544,7.258279497537129,369.31,401.11199999999997,390.63,379.9273333333333,3.0002424242424235,0.0,0.12999999999999998,0.092,0.014484848484848491,115.38,111.608,-0.38636363636363247,192.76,199.93099999999998,1.0806060606060608,0,3142,0
checkout-api-7f8d0_263,2026-07-13T09:04:23+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,294.68,768,0.3836979166666667,299.164,297.918,301.0953333333334,-1.0340000000000127,0.5551515151515208,-0.24086318131257586,7.347209056474455,368.17,393.152,391.485,379.6753333333333,-0.29218181818181593,0.05,0.134,0.09033333333333332,0.0030303030303030364,126.04,112.3116666666667,0.42296969696970116,189.31,199.66733333333332,-0.06145454545454628,0,3143,0
checkout-api-7f8d0_264,2026-07-13T09:04:24+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,300.77,768,0.39162760416666664,300.978,298.782,300.63500000000005,-2.9520000000000026,0.3248484848484953,-0.14996440489433263,6.891712539284988,412.89,394.312,394.098,381.12,0.5603636363636425,0.0,0.072,0.09000000000000001,-0.011757575757575744,118.47,112.03333333333335,1.246060606060607,197.44,199.75300000000001,-0.16163636363635986,0,3144,0
checkout-api-7f8d0_265,2026-07-13T09:04:25+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,309.97,768,0.40360677083333335,300.046,300.84700000000004,300.71133333333336,2.942000000000005,0.30430303030304306,-0.04115239154616629,6.984492049920476,357.29,381.59799999999996,392.989,380.3576666666667,-3.1618787878787824,0.0,0.072,0.09,-0.025878787878787866,93.1,111.73199999999999,0.7256363636363675,236.02,200.72533333333334,-0.4566666666666665,0,3145,0
checkout-api-7f8d0_266,2026-07-13T09:04:26+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,301.72,768,0.39286458333333335,301.094,300.889,300.5623333333333,2.206999999999984,0.38212121212122274,0.003139043381528771,6.9108768261160005,361.4,373.812,389.48799999999994,380.17966666666666,-4.656848484848494,0.04,0.018,0.08633333333333332,-0.03236363636363636,114.11,111.941,0.272545454545463,220.34,202.04366666666672,2.041696969696974,0,3146,0
checkout-api-7f8d0_267,2026-07-13T09:04:27+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,297.68,768,0.3876041666666667,300.96400000000006,300.39199999999994,300.7993333333333,0.695000000000007,0.3244848484848628,-0.08436929922136881,6.674248986981974,362.09,372.368,386.74,379.15233333333333,-6.145818181818169,0.16,0.05,0.09166666666666666,-0.009696969696969693,116.84,111.98933333333333,-0.4694545454545467,239.6,202.51400000000004,2.6927272727272755,0,3147,0
checkout-api-7f8d0_268,2026-07-13T09:04:28+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,296.5,768,0.3860677083333333,301.32800000000003,300.246,300.9423333333334,-2.0830000000000197,-0.04993939393938317,-0.17134371523915928,6.528231889968019,361.58,371.04999999999995,382.101,379.5663333333333,-6.1028484848484785,0.0,0.04,0.09166666666666666,-0.01860606060606061,113.77,111.90266666666666,0.5031515151515187,183.01,201.62300000000005,0.40218181818182974,0,3148,0
checkout-api-7f8d0_269,2026-07-13T09:04:29+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,296.8,768,0.38645833333333335,300.534,300.75600000000003,300.612,-3.1560000000000263,-0.8076363636363474,-0.15829143492770403,6.476844378510903,412.93,371.058,382.685,381.8636666666667,-2.7553333333333194,0.0,0.04,0.07633333333333334,-0.008484848484848486,107.66,111.89366666666665,-0.09290909090909087,179.08,200.35500000000002,-0.9397575757575839,0,3149,0
checkout-api-7f8d0_270,2026-07-13T09:04:30+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,294.46,768,0.3834114583333333,297.432,298.73900000000003,300.1146666666666,-1.5400000000000327,-0.22612121212120612,-0.13751279199110686,6.35198841164003,388.57,377.31399999999996,379.456,381.966,0.1106666666666652,0.24,0.088,0.07966666666666665,-0.0021818181818181966,117.54,111.85433333333332,0.05290909090909477,212.39,200.95600000000005,1.603696969696969,0,3150,0
checkout-api-7f8d0_271,2026-07-13T09:04:31+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,296.27,768,0.38576822916666664,296.342,298.71799999999996,299.9443333333333,-0.4860000000000296,-0.5113939393939282,-0.15359065628477073,6.385314338026152,366.66,378.366,376.089,381.7286666666667,0.8043030303030388,0.0,0.08,0.07966666666666665,0.008787878787878789,119.45,112.07833333333332,-0.07381818181818484,200.8,201.2186666666667,0.014242424242419968,0,3151,0
checkout-api-7f8d0_272,2026-07-13T09:04:32+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,291.43,768,0.3794661458333333,295.092,298.02799999999996,299.91033333333337,-1.0669999999999944,-0.9347878787878755,-0.2602068965517341,6.4291606591847765,395.53,385.054,378.71099999999996,382.41299999999995,1.412787878787886,0.0,0.048,0.07699999999999999,0.002848484848484848,114.68,112.19099999999999,0.026666666666667786,184.09,200.99300000000002,-1.9513939393939326,0,3152,0
checkout-api-7f8d0_273,2026-07-13T09:04:33+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,308.78,768,0.40205729166666665,297.548,299.438,299.84700000000004,2.0929999999999955,-0.5715151515151476,-0.12870967741936185,6.327973009881846,351.01,382.94,376.995,380.7226666666667,-0.8009090909090981,0.07,0.062,0.07833333333333334,0.0040606060606060606,107.9,111.91399999999999,0.4764848484848442,212.82,200.75933333333336,-2.4748484848484953,0,3153,0
checkout-api-7f8d0_274,2026-07-13T09:04:34+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,287.85,768,0.3748046875,295.758,298.14599999999996,299.1156666666667,-0.07099999999999956,-1.114787878787902,-0.137537263626257,6.4065519712962224,407.97,381.948,376.50300000000004,380.695,3.281636363636394,0.27,0.11600000000000002,0.08366666666666665,0.012606060606060608,114.37,111.97166666666665,0.9944242424242437,201.87,201.207,-3.3385454545454607,0,3154,0
checkout-api-7f8d0_275,2026-07-13T09:04:35+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,289.73,768,0.37725260416666667,294.812,296.122,298.85833333333335,-1.6660000000000446,-0.7855757575757578,-0.20957730812014036,6.627016327299852,367.1,377.654,377.484,380.139,1.4878787878787958,0.28,0.12400000000000003,0.08700000000000001,0.01842424242424243,122.19,112.07899999999998,0.29727272727273474,151.43,200.46833333333336,-4.435212121212118,0,3155,0
checkout-api-7f8d0_276,2026-07-13T09:04:36+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,298.3,768,0.38841145833333335,295.21799999999996,295.78000000000003,298.73599999999993,-0.5310000000000126,-0.2935757575757559,-0.19171968854282778,6.601419178662551,372.11,378.744,378.555,380.34266666666673,0.12248484848485656,0.11,0.14600000000000002,0.09066666666666667,0.014242424242424237,108.62,112.33266666666665,-0.0920000000000055,217.41,200.2986666666667,-1.9529696969696972,0,3156,0
checkout-api-7f8d0_277,2026-07-13T09:04:37+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,303.57,768,0.3952734375,297.646,296.369,298.8446666666667,0.003000000000009347,0.25800000000000045,-0.1496774193548488,6.65483787379052,344.2,368.478,376.766,378.9226666666667,-2.849090909090901,0.46,0.23800000000000004,0.10599999999999997,0.036303030303030295,107.93,111.90066666666665,-0.2703636363636341,211.53,200.7566666666667,1.5280606060605968,0,3157,0
checkout-api-7f8d0_278,2026-07-13T09:04:38+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,302.88,768,0.394375,296.466,297.007,298.7896666666666,4.389999999999972,0.6218787878787849,-0.0844338153503965,6.612916557941648,384.95,375.266,379.10299999999995,379.30366666666674,-3.4150909090909183,0.0,0.22400000000000003,0.105,0.018969696969696973,92.89,111.46833333333332,-1.3657575757575724,221.07,200.99499999999998,2.097030303030303,0,3158,0
checkout-api-7f8d0_279,2026-07-13T09:04:39+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,300.38,768,0.39111979166666666,298.97200000000004,297.36500000000007,298.93766666666664,2.587999999999965,0.7920606060606071,-0.09382647385984706,6.5966050219860755,346.96,363.064,372.506,378.96066666666667,-2.913212121212107,0.0,0.17,0.09633333333333334,0.0016363636363636346,113.58,111.94333333333333,-1.4868484848484809,182.99,200.55833333333334,-0.13442424242423864,0,3159,0
checkout-api-7f8d0_280,2026-07-13T09:04:40+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,304.34,768,0.39627604166666663,301.894,298.353,298.72999999999996,0.8889999999999658,0.978848484848487,0.021250278086761124,6.309601331741745,400.4,369.724,373.689,380.57766666666674,-0.3207878787878781,0.13,0.14,0.10066666666666667,0.007393939393939396,113.96,111.64466666666665,-1.000303030303026,201.72,200.83066666666667,0.8290303030303063,0,3160,0
checkout-api-7f8d0_281,2026-07-13T09:04:41+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,305.58,768,0.397890625,303.35,299.284,299.1086666666667,0.5479999999999504,1.2341818181818207,0.03434037819799073,6.370193919710183,332.71,361.84399999999994,370.294,378.6716666666667,-3.024606060606064,0.0,0.11800000000000002,0.10066666666666665,-0.008606060606060596,111.22,111.78899999999997,-0.4924848484848494,195.35,201.55633333333336,0.8016969696969761,0,3161,0
checkout-api-7f8d0_282,2026-07-13T09:04:42+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,300.25,768,0.3909505208333333,302.686,300.166,299.06266666666664,-0.006000000000042528,0.7632727272727245,0.059092324805324434,6.356326706156808,349.51,362.906,365.692,378.3443333333333,-2.475878787878779,0.13,0.052000000000000005,0.10366666666666666,-0.0175151515151515,117.88,112.11833333333333,0.16036363636363513,185.25,200.96266666666668,-0.8244848484848446,0,3162,0
checkout-api-7f8d0_283,2026-07-13T09:04:43+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,293.81,768,0.38256510416666667,300.87199999999996,298.669,298.675,-1.7230000000000325,0.9908484848484791,0.06918576195772189,6.308438109335013,381.31,362.178,368.722,379.0673333333333,-2.602787878787888,0.09,0.06999999999999999,0.10666666666666666,-0.02551515151515152,105.29,111.92533333333333,-0.3643030303030316,190.53,200.89399999999998,-0.26139393939394046,0,3163,0
checkout-api-7f8d0_284,2026-07-13T09:04:44+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,314.37,768,0.4093359375,303.66999999999996,301.32099999999997,299.4163333333334,0.8290000000000001,1.1259999999999952,0.1253058954393704,6.80036534684532,385.29,369.84399999999994,366.454,379.01833333333326,0.9174545454545312,0.4,0.15,0.11999999999999998,-0.0035151515151515263,111.63,111.63966666666667,-0.08018181818181375,189.28,200.50433333333334,-0.22630303030302945,0,3164,0
checkout-api-7f8d0_285,2026-07-13T09:04:45+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,296.79,768,0.3864453125,302.15999999999997,302.027,299.66533333333336,-0.34599999999999864,0.10612121212121747,0.038731924360394035,6.550087513673505,393.02,368.368,369.04599999999994,379.8396666666667,2.409575757575772,0.0,0.124,0.11966666666666664,-0.00424242424242423,116.85,111.51833333333333,1.0432121212121201,190.74,201.33433333333332,-3.321636363636367,0,3165,0
checkout-api-7f8d0_286,2026-07-13T09:04:46+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,309.69,768,0.4032421875,302.982,303.16600000000005,299.94500000000005,2.1859999999999404,0.2756363636363728,0.1146807563959854,6.796756706263502,358.25,373.476,367.65999999999997,378.56766666666664,2.0249696969697015,0.0,0.124,0.11666666666666665,-0.01290909090909092,109.51,111.85766666666669,0.9263030303030346,188.59,199.843,-2.6120606060606115,0,3166,0
checkout-api-7f8d0_287,2026-07-13T09:04:47+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,299.66,768,0.3901822916666667,302.86400000000003,302.775,299.8453333333334,0.7019999999999568,0.11133333333334676,0.13149721913236584,6.777618711782096,386.61,380.896,371.90099999999995,378.46900000000005,1.4946060606060614,0.18,0.13399999999999998,0.10866666666666666,0.012909090909090907,114.44,112.49066666666667,1.0215151515151546,193.13,200.03066666666666,-1.6975151515151479,0,3167,0
checkout-api-7f8d0_288,2026-07-13T09:04:48+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,297.2,768,0.38697916666666665,303.54200000000003,302.207,299.82,-3.147000000000013,-0.18575757575755195,0.10142825361512244,6.786323467599853,377.8,380.194,371.18600000000004,377.4633333333333,2.6863030303030317,0.0,0.11600000000000002,0.10766666666666666,0.0016363636363636454,112.27,111.98066666666668,-0.08321212121212358,170.69,199.08199999999997,-1.1479393939393827,0,3168,0
checkout-api-7f8d0_289,2026-07-13T09:04:49+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,305.34,768,0.39757812499999995,301.736,302.70300000000003,300.27466666666663,0.460999999999972,-0.13666666666665345,0.08104115684092159,6.679628697781772,380.71,379.278,374.56100000000004,376.584,1.590727272727273,0.0,0.036,0.09733333333333333,-0.009636363636363632,117.83,112.35733333333334,0.2597575757575837,191.55,198.34499999999997,-1.3885454545454528,0,3169,0
checkout-api-7f8d0_290,2026-07-13T09:04:50+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,298.4,768,0.3885416666666666,302.058,302.10900000000004,299.7336666666667,-1.6900000000000464,-0.2622424242424176,0.16794883203558741,6.1098114894636115,391.12,378.898,373.633,375.5926666666667,4.216545454545451,0.01,0.038,0.09766666666666667,-0.011696969696969692,95.22,111.872,-0.6567272727272734,186.22,196.60566666666668,-0.7749696969696933,0,3170,0
checkout-api-7f8d0_291,2026-07-13T09:04:51+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,300.6,768,0.39140625,300.23999999999995,301.611,299.871,0.3079999999999628,-0.1131515151515136,0.15109899888764805,6.080388117149461,365.96,380.44000000000005,376.95799999999997,374.44699999999995,1.0698181818181989,0.0,0.038,0.08733333333333332,-0.02151515151515151,105.12,111.858,-0.9887272727272644,210.31,197.57733333333334,0.9158181818181838,0,3171,0
checkout-api-7f8d0_292,2026-07-13T09:04:52+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,294.12,768,0.38296875,299.13199999999995,300.998,299.7306666666667,-1.0900000000000276,-0.6124848484848452,0.10336818687429501,6.165171884693568,360.96,375.31000000000006,378.10299999999995,374.1686666666666,-1.6326666666666707,0.19,0.04,0.09366666666666665,-0.012303030303030303,123.54,112.12999999999998,0.20193939393939933,187.12,197.38933333333335,0.48703030303030687,0,3172,0
checkout-api-7f8d0_293,2026-07-13T09:04:53+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,301.94,768,0.39315104166666665,300.08000000000004,301.81100000000004,299.97266666666667,-1.1080000000000172,-1.0403030303030385,0.08278976640710912,6.1022494062511,383.64,376.47799999999995,378.336,374.68433333333326,-1.1168484848484703,0.23,0.08600000000000001,0.09966666666666664,-0.0043030303030303155,99.56,111.24733333333332,-0.8233333333333308,210.15,198.08399999999997,1.6437575757575884,0,3173,0
checkout-api-7f8d0_294,2026-07-13T09:04:54+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,310.85,768,0.4047526041666667,301.18199999999996,301.459,300.30866666666674,2.624000000000008,0.29000000000001563,0.1584649610678457,6.417056330906171,386.11,377.558,378.418,373.79166666666663,-0.22921212121211304,0.31,0.148,0.11,0.027030303030303026,113.88,111.09433333333332,-0.5753939393939368,187.53,197.75366666666665,1.2455151515151595,0,3174,0
checkout-api-7f8d0_295,2026-07-13T09:04:55+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,305.07,768,0.3972265625,302.516,302.287,300.14533333333327,2.566999999999977,0.17569696969695422,0.2558131256952118,6.222064040134928,365.64,372.462,375.67999999999995,374.06999999999994,0.047272727272738874,0.1,0.16599999999999998,0.11333333333333333,0.02133333333333333,114.32,111.80166666666666,0.017272727272728987,197.24,196.46099999999998,1.4954545454545445,0,3175,0
checkout-api-7f8d0_296,2026-07-13T09:04:56+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,302.12,768,0.39338541666666665,302.82,301.53,300.15866666666665,1.9129999999999594,0.6601212121211999,0.2794126807563863,6.225982117974101,369.95,373.26,376.84999999999997,374.3549999999999,-1.4272727272727146,0.16,0.198,0.11733333333333335,0.017696969696969683,112.95,111.76299999999999,0.07654545454545422,204.46,195.93166666666664,1.9170909090909063,0,3176,0
checkout-api-7f8d0_297,2026-07-13T09:04:57+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,311.07,768,0.4050390625,306.21,302.671,300.60499999999996,0.9529999999999865,1.055818181818182,0.3327141268075579,6.515392252727114,386.85,378.438,376.8739999999999,375.18033333333335,-0.23115151515149998,0.0,0.16,0.11200000000000002,0.015393939393939394,112.15,111.60666666666667,0.37915151515151974,203.94,194.74299999999997,2.4206666666666603,0,3177,0
checkout-api-7f8d0_298,2026-07-13T09:04:58+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,310.27,768,0.40399739583333333,307.87600000000003,303.978,301.064,0.48399999999994087,1.1055757575757708,0.3667586206896448,6.698688806336495,379.12,377.534,377.006,375.76500000000004,-0.046909090909087035,0.0,0.11400000000000002,0.112,0.0032727272727272787,97.3,111.05766666666668,-0.2451515151515174,187.74,194.9006666666666,0.41357575757575366,0,3178,0
checkout-api-7f8d0_299,2026-07-13T09:04:59+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,303.49,768,0.39516927083333336,306.404,303.793,301.28700000000003,0.498999999999976,1.169757575757582,0.3530033370411496,6.663105908270371,380.51,376.414,376.986,374.6843333333334,0.3911515151515322,0.0,0.052000000000000005,0.11200000000000002,-0.00884848484848484,109.52,111.11966666666669,0.34921212121212114,197.72,195.522,0.13484848484849457,0,3179,0
checkout-api-7f8d0_300,2026-07-13T09:05:00+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,295.32,768,0.38453125,304.454,303.485,301.3156666666666,-2.118000000000019,0.3480606060606096,0.2674238042269129,6.634509925685763,371.67,377.62,375.041,374.12100000000004,1.043454545454559,0.0,0.032,0.10400000000000001,-0.020303030303030285,108.4,110.81500000000003,-0.5241212121212069,195.66,194.96433333333331,-0.6863636363636347,0,3180,0
checkout-api-7f8d0_301,2026-07-13T09:05:01+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,308.19,768,0.4012890625,305.668,304.244,301.71299999999997,-2.0710000000000073,0.41236363636364226,0.2769766407118937,6.67870116941496,407.12,385.054,379.157,375.46966666666674,2.187818181818196,0.11,0.022,0.10766666666666666,-0.026303030303030293,117.16,110.73866666666666,-0.4193939393939374,215.18,195.44366666666664,1.0487272727272852,0,3181,0
checkout-api-7f8d0_302,2026-07-13T09:05:02+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,300.71,768,0.39154947916666666,303.596,304.903,302.0223333333333,-1.4420000000000148,-0.45533333333333176,0.19958843159065537,6.39488409931549,397.07,387.098,382.768,375.5210000000001,1.951757575757588,0.0,0.022,0.10766666666666666,-0.026969696969696973,115.43,110.76366666666667,0.6730303030303115,199.65,195.9623333333333,0.3316969696969679,0,3182,0
checkout-api-7f8d0_303,2026-07-13T09:05:03+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,299.15,768,0.3895182291666666,301.372,304.624,301.7013333333333,-0.32900000000003404,-0.9666666666666701,0.22766184649609686,6.284723532905598,370.25,385.324,381.42900000000003,376.16233333333344,1.3270909090909087,0.2,0.062,0.112,-0.011757575757575767,112.17,110.906,0.08727272727272863,207.35,195.78000000000003,1.4181212121212177,0,3183,0
checkout-api-7f8d0_304,2026-07-13T09:05:04+00:00,checkout-api-7f8d0,checkout-api,checkout,cpu_spike_high_latency,304.8,768,0.39687500000000003,301.63399999999996,304.019,302.26633333333325,0.9919999999999956,-0.5419999999999932,0.15212680756395636,5.734349906534714,402.76,389.774,383.09400000000005,375.98866666666675,2.80266666666667,0.0,0.062,0.103,-0.0017575757575757592,109.89,110.75666666666666,0.17896969696970144,188.46,195.333,0.00012121212121123589,0,3184,0
