feature_id,timestamp,pod_name,service_name,label_memory_breach_next_30s,target_memory_mb_30s,target_memory_ratio_30s,actual_breach_within_30s,first_breach_second_offset
edge-gateway-7f8d0_338,2026-07-13T09:05:38+00:00,edge-gateway-7f8d0,edge-gateway,0,405.96,0.3964,0,
edge-gateway-7f8d0_339,2026-07-13T09:05:39+00:00,edge-gateway-7f8d0,edge-gateway,0,404.0,0.3945,0,
edge-gateway-7f8d0_340,2026-07-13T09:05:40+00:00,edge-gateway-7f8d0,edge-gateway,0,392.89,0.3837,0,
edge-gateway-7f8d0_341,2026-07-13T09:05:41+00:00,edge-gateway-7f8d0,edge-gateway,0,387.89,0.3788,0,
edge-gateway-7f8d0_342,2026-07-13T09:05:42+00:00,edge-gateway-7f8d0,edge-gateway,0,396.39,0.3871,0,
edge-gateway-7f8d0_343,2026-07-13T09:05:43+00:00,edge-gateway-7f8d0,edge-gateway,0,394.82,0.3856,0,
edge-gateway-7f8d0_344,2026-07-13T09:05:44+00:00,edge-gateway-7f8d0,edge-gateway,0,382.24,0.3733,0,
edge-gateway-7f8d0_345,2026-07-13T09:05:45+00:00,edge-gateway-7f8d0,edge-gateway,0,397.88,0.3886,0,
edge-gateway-7f8d0_346,2026-07-13T09:05:46+00:00,edge-gateway-7f8d0,edge-gateway,0,384.02,0.375,0,
edge-gateway-7f8d0_347,2026-07-13T09:05:47+00:00,edge-gateway-7f8d0,edge-gateway,0,376.48,0.3677,0,
edge-gateway-7f8d0_348,2026-07-13T09:05:48+00:00,edge-gateway-7f8d0,edge-gateway,0,388.89,0.3798,0,
edge-gateway-7f8d0_349,2026-07-13T09:05:49+00:00,edge-gateway-7f8d0,edge-gateway,0,377.96,0.3691,0,
edge-gateway-7f8d0_350,2026-07-13T09:05:50+00:00,edge-gateway-7f8d0,edge-gateway,0,401.72,0.3923,0,
edge-gateway-7f8d0_351,2026-07-13T09:05:51+00:00,edge-gateway-7f8d0,edge-gateway,0,397.78,0.3885,0,
edge-gateway-7f8d0_352,2026-07-13T09:05:52+00:00,edge-gateway-7f8d0,edge-gateway,0,384.22,0.3752,0,
edge-gateway-7f8d0_353,2026-07-13T09:05:53+00:00,edge-gateway-7f8d0,edge-gateway,0,383.08,0.3741,0,
edge-gateway-7f8d0_354,2026-07-13T09:05:54+00:00,edge-gateway-7f8d0,edge-gateway,0,390.46,0.3813,0,
edge-gateway-7f8d0_355,2026-07-13T09:05:55+00:00,edge-gateway-7f8d0,edge-gateway,0,385.09,0.3761,0,
edge-gateway-7f8d0_356,2026-07-13T09:05:56+00:00,edge-gateway-7f8d0,edge-gateway,0,393.8,0.3846,0,
edge-gateway-7f8d0_357,2026-07-13T09:05:57+00:00,edge-gateway-7f8d0,edge-gateway,0,374.6,0.3658,0,
edge-gateway-7f8d0_358,2026-07-13T09:05:58+00:00,edge-gateway-7f8d0,edge-gateway,0,388.57,0.3795,0,
edge-gateway-7f8d0_359,2026-07-13T09:05:59+00:00,edge-gateway-7f8d0,edge-gateway,0,393.47,0.3842,0,
edge-gateway-7f8d0_360,2026-07-13T09:06:00+00:00,edge-gateway-7f8d0,edge-gateway,0,383.64,0.3746,0,
edge-gateway-7f8d0_361,2026-07-13T09:06:01+00:00,edge-gateway-7f8d0,edge-gateway,0,388.56,0.3795,0,
edge-gateway-7f8d0_362,2026-07-13T09:06:02+00:00,edge-gateway-7f8d0,edge-gateway,0,394.44,0.3852,0,
edge-gateway-7f8d0_363,2026-07-13T09:06:03+00:00,edge-gateway-7f8d0,edge-gateway,0,385.8,0.3768,0,
edge-gateway-7f8d0_364,2026-07-13T09:06:04+00:00,edge-gateway-7f8d0,edge-gateway,0,378.98,0.3701,0,
edge-gateway-7f8d0_365,2026-07-13T09:06:05+00:00,edge-gateway-7f8d0,edge-gateway,0,394.0,0.3848,0,
edge-gateway-7f8d0_366,2026-07-13T09:06:06+00:00,edge-gateway-7f8d0,edge-gateway,0,393.6,0.3844,0,
edge-gateway-7f8d0_367,2026-07-13T09:06:07+00:00,edge-gateway-7f8d0,edge-gateway,0,399.23,0.3899,0,
edge-gateway-7f8d0_368,2026-07-13T09:06:08+00:00,edge-gateway-7f8d0,edge-gateway,0,391.77,0.3826,0,
edge-gateway-7f8d0_369,2026-07-13T09:06:09+00:00,edge-gateway-7f8d0,edge-gateway,0,395.73,0.3865,0,
edge-gateway-7f8d0_370,2026-07-13T09:06:10+00:00,edge-gateway-7f8d0,edge-gateway,0,385.85,0.3768,0,
edge-gateway-7f8d0_371,2026-07-13T09:06:11+00:00,edge-gateway-7f8d0,edge-gateway,0,391.23,0.3821,0,
edge-gateway-7f8d0_372,2026-07-13T09:06:12+00:00,edge-gateway-7f8d0,edge-gateway,0,385.73,0.3767,0,
edge-gateway-7f8d0_373,2026-07-13T09:06:13+00:00,edge-gateway-7f8d0,edge-gateway,0,395.69,0.3864,0,
edge-gateway-7f8d0_374,2026-07-13T09:06:14+00:00,edge-gateway-7f8d0,edge-gateway,0,399.05,0.3897,0,
edge-gateway-7f8d0_375,2026-07-13T09:06:15+00:00,edge-gateway-7f8d0,edge-gateway,0,391.78,0.3826,0,
edge-gateway-7f8d0_376,2026-07-13T09:06:16+00:00,edge-gateway-7f8d0,edge-gateway,0,391.68,0.3825,0,
edge-gateway-7f8d0_377,2026-07-13T09:06:17+00:00,edge-gateway-7f8d0,edge-gateway,0,383.17,0.3742,0,
edge-gateway-7f8d0_378,2026-07-13T09:06:18+00:00,edge-gateway-7f8d0,edge-gateway,0,392.08,0.3829,0,
edge-gateway-7f8d0_379,2026-07-13T09:06:19+00:00,edge-gateway-7f8d0,edge-gateway,0,392.45,0.3833,0,
edge-gateway-7f8d0_380,2026-07-13T09:06:20+00:00,edge-gateway-7f8d0,edge-gateway,0,378.2,0.3693,0,
edge-gateway-7f8d0_381,2026-07-13T09:06:21+00:00,edge-gateway-7f8d0,edge-gateway,0,379.92,0.371,0,
edge-gateway-7f8d0_382,2026-07-13T09:06:22+00:00,edge-gateway-7f8d0,edge-gateway,0,381.19,0.3723,0,
edge-gateway-7f8d0_383,2026-07-13T09:06:23+00:00,edge-gateway-7f8d0,edge-gateway,0,381.57,0.3726,0,
edge-gateway-7f8d0_384,2026-07-13T09:06:24+00:00,edge-gateway-7f8d0,edge-gateway,0,389.59,0.3805,0,
edge-gateway-7f8d0_385,2026-07-13T09:06:25+00:00,edge-gateway-7f8d0,edge-gateway,0,393.37,0.3842,0,
edge-gateway-7f8d0_386,2026-07-13T09:06:26+00:00,edge-gateway-7f8d0,edge-gateway,0,401.13,0.3917,0,
edge-gateway-7f8d0_387,2026-07-13T09:06:27+00:00,edge-gateway-7f8d0,edge-gateway,0,400.13,0.3908,0,
edge-gateway-7f8d0_388,2026-07-13T09:06:28+00:00,edge-gateway-7f8d0,edge-gateway,0,394.68,0.3854,0,
edge-gateway-7f8d0_389,2026-07-13T09:06:29+00:00,edge-gateway-7f8d0,edge-gateway,0,395.99,0.3867,0,
edge-gateway-7f8d0_390,2026-07-13T09:06:30+00:00,edge-gateway-7f8d0,edge-gateway,0,382.4,0.3734,0,
edge-gateway-7f8d0_391,2026-07-13T09:06:31+00:00,edge-gateway-7f8d0,edge-gateway,0,386.53,0.3775,0,
edge-gateway-7f8d0_392,2026-07-13T09:06:32+00:00,edge-gateway-7f8d0,edge-gateway,0,386.67,0.3776,0,
edge-gateway-7f8d0_393,2026-07-13T09:06:33+00:00,edge-gateway-7f8d0,edge-gateway,0,391.06,0.3819,0,
edge-gateway-7f8d0_394,2026-07-13T09:06:34+00:00,edge-gateway-7f8d0,edge-gateway,0,379.97,0.3711,0,
edge-gateway-7f8d0_395,2026-07-13T09:06:35+00:00,edge-gateway-7f8d0,edge-gateway,0,393.24,0.384,0,
edge-gateway-7f8d0_396,2026-07-13T09:06:36+00:00,edge-gateway-7f8d0,edge-gateway,0,383.44,0.3745,0,
edge-gateway-7f8d0_397,2026-07-13T09:06:37+00:00,edge-gateway-7f8d0,edge-gateway,0,389.19,0.3801,0,
edge-gateway-7f8d0_398,2026-07-13T09:06:38+00:00,edge-gateway-7f8d0,edge-gateway,0,383.96,0.375,0,
edge-gateway-7f8d0_399,2026-07-13T09:06:39+00:00,edge-gateway-7f8d0,edge-gateway,0,404.53,0.395,0,
edge-gateway-7f8d0_400,2026-07-13T09:06:40+00:00,edge-gateway-7f8d0,edge-gateway,0,390.26,0.3811,0,
edge-gateway-7f8d0_401,2026-07-13T09:06:41+00:00,edge-gateway-7f8d0,edge-gateway,0,378.07,0.3692,0,
edge-gateway-7f8d0_402,2026-07-13T09:06:42+00:00,edge-gateway-7f8d0,edge-gateway,0,382.16,0.3732,0,
edge-gateway-7f8d0_403,2026-07-13T09:06:43+00:00,edge-gateway-7f8d0,edge-gateway,0,389.67,0.3805,0,
edge-gateway-7f8d0_404,2026-07-13T09:06:44+00:00,edge-gateway-7f8d0,edge-gateway,0,381.42,0.3725,0,
edge-gateway-7f8d0_405,2026-07-13T09:06:45+00:00,edge-gateway-7f8d0,edge-gateway,0,402.03,0.3926,0,
edge-gateway-7f8d0_406,2026-07-13T09:06:46+00:00,edge-gateway-7f8d0,edge-gateway,0,387.99,0.3789,0,
edge-gateway-7f8d0_407,2026-07-13T09:06:47+00:00,edge-gateway-7f8d0,edge-gateway,0,386.31,0.3773,0,
edge-gateway-7f8d0_408,2026-07-13T09:06:48+00:00,edge-gateway-7f8d0,edge-gateway,0,406.49,0.397,0,
edge-gateway-7f8d0_409,2026-07-13T09:06:49+00:00,edge-gateway-7f8d0,edge-gateway,0,387.75,0.3787,0,
edge-gateway-7f8d0_410,2026-07-13T09:06:50+00:00,edge-gateway-7f8d0,edge-gateway,0,398.38,0.389,0,
edge-gateway-7f8d0_411,2026-07-13T09:06:51+00:00,edge-gateway-7f8d0,edge-gateway,0,385.85,0.3768,0,
edge-gateway-7f8d0_412,2026-07-13T09:06:52+00:00,edge-gateway-7f8d0,edge-gateway,0,393.51,0.3843,0,
edge-gateway-7f8d0_413,2026-07-13T09:06:53+00:00,edge-gateway-7f8d0,edge-gateway,0,387.31,0.3782,0,
edge-gateway-7f8d0_414,2026-07-13T09:06:54+00:00,edge-gateway-7f8d0,edge-gateway,0,395.47,0.3862,0,
edge-gateway-7f8d0_415,2026-07-13T09:06:55+00:00,edge-gateway-7f8d0,edge-gateway,0,403.7,0.3942,0,
edge-gateway-7f8d0_416,2026-07-13T09:06:56+00:00,edge-gateway-7f8d0,edge-gateway,0,391.3,0.3821,0,
edge-gateway-7f8d0_417,2026-07-13T09:06:57+00:00,edge-gateway-7f8d0,edge-gateway,0,396.82,0.3875,0,
edge-gateway-7f8d0_418,2026-07-13T09:06:58+00:00,edge-gateway-7f8d0,edge-gateway,0,395.49,0.3862,0,
edge-gateway-7f8d0_419,2026-07-13T09:06:59+00:00,edge-gateway-7f8d0,edge-gateway,0,392.83,0.3836,0,
edge-gateway-7f8d0_420,2026-07-13T09:07:00+00:00,edge-gateway-7f8d0,edge-gateway,0,383.19,0.3742,0,
edge-gateway-7f8d0_421,2026-07-13T09:07:01+00:00,edge-gateway-7f8d0,edge-gateway,0,388.87,0.3798,0,
edge-gateway-7f8d0_422,2026-07-13T09:07:02+00:00,edge-gateway-7f8d0,edge-gateway,0,380.17,0.3713,0,
edge-gateway-7f8d0_423,2026-07-13T09:07:03+00:00,edge-gateway-7f8d0,edge-gateway,0,393.29,0.3841,0,
edge-gateway-7f8d0_424,2026-07-13T09:07:04+00:00,edge-gateway-7f8d0,edge-gateway,0,395.13,0.3859,0,
edge-gateway-7f8d0_425,2026-07-13T09:07:05+00:00,edge-gateway-7f8d0,edge-gateway,0,400.29,0.3909,0,
edge-gateway-7f8d0_426,2026-07-13T09:07:06+00:00,edge-gateway-7f8d0,edge-gateway,0,395.9,0.3866,0,
edge-gateway-7f8d0_427,2026-07-13T09:07:07+00:00,edge-gateway-7f8d0,edge-gateway,0,397.0,0.3877,0,
edge-gateway-7f8d0_428,2026-07-13T09:07:08+00:00,edge-gateway-7f8d0,edge-gateway,0,371.79,0.3631,0,
edge-gateway-7f8d0_429,2026-07-13T09:07:09+00:00,edge-gateway-7f8d0,edge-gateway,0,391.73,0.3825,0,
edge-gateway-7f8d0_430,2026-07-13T09:07:10+00:00,edge-gateway-7f8d0,edge-gateway,0,395.02,0.3858,0,
edge-gateway-7f8d0_431,2026-07-13T09:07:11+00:00,edge-gateway-7f8d0,edge-gateway,0,384.55,0.3755,0,
edge-gateway-7f8d0_432,2026-07-13T09:07:12+00:00,edge-gateway-7f8d0,edge-gateway,0,374.12,0.3654,0,
edge-gateway-7f8d0_433,2026-07-13T09:07:13+00:00,edge-gateway-7f8d0,edge-gateway,0,401.62,0.3922,0,
edge-gateway-7f8d0_434,2026-07-13T09:07:14+00:00,edge-gateway-7f8d0,edge-gateway,0,386.89,0.3778,0,
edge-gateway-7f8d0_435,2026-07-13T09:07:15+00:00,edge-gateway-7f8d0,edge-gateway,0,398.23,0.3889,0,
edge-gateway-7f8d0_436,2026-07-13T09:07:16+00:00,edge-gateway-7f8d0,edge-gateway,0,385.77,0.3767,0,
edge-gateway-7f8d0_437,2026-07-13T09:07:17+00:00,edge-gateway-7f8d0,edge-gateway,0,378.35,0.3695,0,
edge-gateway-7f8d0_438,2026-07-13T09:07:18+00:00,edge-gateway-7f8d0,edge-gateway,0,391.95,0.3828,0,
edge-gateway-7f8d0_439,2026-07-13T09:07:19+00:00,edge-gateway-7f8d0,edge-gateway,0,389.91,0.3808,0,
edge-gateway-7f8d0_440,2026-07-13T09:07:20+00:00,edge-gateway-7f8d0,edge-gateway,0,401.34,0.3919,0,
edge-gateway-7f8d0_441,2026-07-13T09:07:21+00:00,edge-gateway-7f8d0,edge-gateway,0,383.98,0.375,0,
edge-gateway-7f8d0_442,2026-07-13T09:07:22+00:00,edge-gateway-7f8d0,edge-gateway,0,405.95,0.3964,0,
edge-gateway-7f8d0_443,2026-07-13T09:07:23+00:00,edge-gateway-7f8d0,edge-gateway,0,381.14,0.3722,0,
edge-gateway-7f8d0_444,2026-07-13T09:07:24+00:00,edge-gateway-7f8d0,edge-gateway,0,394.38,0.3851,0,
edge-gateway-7f8d0_445,2026-07-13T09:07:25+00:00,edge-gateway-7f8d0,edge-gateway,0,385.2,0.3762,0,
edge-gateway-7f8d0_446,2026-07-13T09:07:26+00:00,edge-gateway-7f8d0,edge-gateway,0,403.35,0.3939,0,
edge-gateway-7f8d0_447,2026-07-13T09:07:27+00:00,edge-gateway-7f8d0,edge-gateway,0,369.89,0.3612,0,
edge-gateway-7f8d0_448,2026-07-13T09:07:28+00:00,edge-gateway-7f8d0,edge-gateway,0,394.5,0.3853,0,
edge-gateway-7f8d0_449,2026-07-13T09:07:29+00:00,edge-gateway-7f8d0,edge-gateway,0,393.35,0.3841,0,
edge-gateway-7f8d0_450,2026-07-13T09:07:30+00:00,edge-gateway-7f8d0,edge-gateway,0,377.03,0.3682,0,
edge-gateway-7f8d0_451,2026-07-13T09:07:31+00:00,edge-gateway-7f8d0,edge-gateway,0,401.84,0.3924,0,
edge-gateway-7f8d0_452,2026-07-13T09:07:32+00:00,edge-gateway-7f8d0,edge-gateway,0,394.53,0.3853,0,
edge-gateway-7f8d0_453,2026-07-13T09:07:33+00:00,edge-gateway-7f8d0,edge-gateway,0,381.71,0.3728,0,
edge-gateway-7f8d0_454,2026-07-13T09:07:34+00:00,edge-gateway-7f8d0,edge-gateway,0,368.67,0.36,0,
edge-gateway-7f8d0_455,2026-07-13T09:07:35+00:00,edge-gateway-7f8d0,edge-gateway,0,393.49,0.3843,0,
edge-gateway-7f8d0_456,2026-07-13T09:07:36+00:00,edge-gateway-7f8d0,edge-gateway,0,384.47,0.3755,0,
edge-gateway-7f8d0_457,2026-07-13T09:07:37+00:00,edge-gateway-7f8d0,edge-gateway,0,372.05,0.3633,0,
edge-gateway-7f8d0_458,2026-07-13T09:07:38+00:00,edge-gateway-7f8d0,edge-gateway,0,392.79,0.3836,0,
edge-gateway-7f8d0_459,2026-07-13T09:07:39+00:00,edge-gateway-7f8d0,edge-gateway,0,380.42,0.3715,0,
edge-gateway-7f8d0_460,2026-07-13T09:07:40+00:00,edge-gateway-7f8d0,edge-gateway,0,404.5,0.395,0,
edge-gateway-7f8d0_461,2026-07-13T09:07:41+00:00,edge-gateway-7f8d0,edge-gateway,0,401.98,0.3926,0,
edge-gateway-7f8d0_462,2026-07-13T09:07:42+00:00,edge-gateway-7f8d0,edge-gateway,0,397.13,0.3878,0,
edge-gateway-7f8d0_463,2026-07-13T09:07:43+00:00,edge-gateway-7f8d0,edge-gateway,0,383.63,0.3746,0,
edge-gateway-7f8d0_464,2026-07-13T09:07:44+00:00,edge-gateway-7f8d0,edge-gateway,0,391.6,0.3824,0,
edge-gateway-7f8d0_465,2026-07-13T09:07:45+00:00,edge-gateway-7f8d0,edge-gateway,0,398.46,0.3891,0,
edge-gateway-7f8d0_466,2026-07-13T09:07:46+00:00,edge-gateway-7f8d0,edge-gateway,0,404.27,0.3948,0,
edge-gateway-7f8d0_467,2026-07-13T09:07:47+00:00,edge-gateway-7f8d0,edge-gateway,0,378.74,0.3699,0,
edge-gateway-7f8d0_468,2026-07-13T09:07:48+00:00,edge-gateway-7f8d0,edge-gateway,0,376.33,0.3675,0,
edge-gateway-7f8d0_469,2026-07-13T09:07:49+00:00,edge-gateway-7f8d0,edge-gateway,0,397.53,0.3882,0,
edge-gateway-7f8d0_470,2026-07-13T09:07:50+00:00,edge-gateway-7f8d0,edge-gateway,0,388.6,0.3795,0,
edge-gateway-7f8d0_471,2026-07-13T09:07:51+00:00,edge-gateway-7f8d0,edge-gateway,0,374.11,0.3653,0,
edge-gateway-7f8d0_472,2026-07-13T09:07:52+00:00,edge-gateway-7f8d0,edge-gateway,0,399.19,0.3898,0,
edge-gateway-7f8d0_473,2026-07-13T09:07:53+00:00,edge-gateway-7f8d0,edge-gateway,0,390.0,0.3809,0,
edge-gateway-7f8d0_474,2026-07-13T09:07:54+00:00,edge-gateway-7f8d0,edge-gateway,0,386.76,0.3777,0,
edge-gateway-7f8d0_475,2026-07-13T09:07:55+00:00,edge-gateway-7f8d0,edge-gateway,0,390.13,0.381,0,
edge-gateway-7f8d0_476,2026-07-13T09:07:56+00:00,edge-gateway-7f8d0,edge-gateway,0,396.41,0.3871,0,
edge-gateway-7f8d0_477,2026-07-13T09:07:57+00:00,edge-gateway-7f8d0,edge-gateway,0,400.34,0.391,0,
edge-gateway-7f8d0_478,2026-07-13T09:07:58+00:00,edge-gateway-7f8d0,edge-gateway,0,374.45,0.3657,0,
edge-gateway-7f8d0_479,2026-07-13T09:07:59+00:00,edge-gateway-7f8d0,edge-gateway,0,394.08,0.3848,0,
edge-gateway-7f8d0_480,2026-07-13T09:08:00+00:00,edge-gateway-7f8d0,edge-gateway,0,389.51,0.3804,0,
edge-gateway-7f8d0_481,2026-07-13T09:08:01+00:00,edge-gateway-7f8d0,edge-gateway,0,394.22,0.385,0,
edge-gateway-7f8d0_482,2026-07-13T09:08:02+00:00,edge-gateway-7f8d0,edge-gateway,0,394.46,0.3852,0,
edge-gateway-7f8d0_483,2026-07-13T09:08:03+00:00,edge-gateway-7f8d0,edge-gateway,0,396.68,0.3874,0,
edge-gateway-7f8d0_484,2026-07-13T09:08:04+00:00,edge-gateway-7f8d0,edge-gateway,0,394.8,0.3855,0,
edge-gateway-7f8d0_485,2026-07-13T09:08:05+00:00,edge-gateway-7f8d0,edge-gateway,0,385.77,0.3767,0,
edge-gateway-7f8d0_486,2026-07-13T09:08:06+00:00,edge-gateway-7f8d0,edge-gateway,0,388.65,0.3795,0,
edge-gateway-7f8d0_487,2026-07-13T09:08:07+00:00,edge-gateway-7f8d0,edge-gateway,0,411.82,0.4022,0,
edge-gateway-7f8d0_488,2026-07-13T09:08:08+00:00,edge-gateway-7f8d0,edge-gateway,0,385.79,0.3767,0,
edge-gateway-7f8d0_489,2026-07-13T09:08:09+00:00,edge-gateway-7f8d0,edge-gateway,0,396.18,0.3869,0,
edge-gateway-7f8d0_490,2026-07-13T09:08:10+00:00,edge-gateway-7f8d0,edge-gateway,0,396.78,0.3875,0,
edge-gateway-7f8d0_491,2026-07-13T09:08:11+00:00,edge-gateway-7f8d0,edge-gateway,0,389.41,0.3803,0,
edge-gateway-7f8d0_492,2026-07-13T09:08:12+00:00,edge-gateway-7f8d0,edge-gateway,0,386.77,0.3777,0,
edge-gateway-7f8d0_493,2026-07-13T09:08:13+00:00,edge-gateway-7f8d0,edge-gateway,0,391.27,0.3821,0,
edge-gateway-7f8d0_494,2026-07-13T09:08:14+00:00,edge-gateway-7f8d0,edge-gateway,0,393.06,0.3838,0,
edge-gateway-7f8d0_495,2026-07-13T09:08:15+00:00,edge-gateway-7f8d0,edge-gateway,0,391.86,0.3827,0,
edge-gateway-7f8d0_496,2026-07-13T09:08:16+00:00,edge-gateway-7f8d0,edge-gateway,0,395.14,0.3859,0,
edge-gateway-7f8d0_497,2026-07-13T09:08:17+00:00,edge-gateway-7f8d0,edge-gateway,0,394.37,0.3851,0,
edge-gateway-7f8d0_498,2026-07-13T09:08:18+00:00,edge-gateway-7f8d0,edge-gateway,0,390.02,0.3809,0,
edge-gateway-7f8d0_499,2026-07-13T09:08:19+00:00,edge-gateway-7f8d0,edge-gateway,0,392.4,0.3832,0,
edge-gateway-7f8d0_500,2026-07-13T09:08:20+00:00,edge-gateway-7f8d0,edge-gateway,0,377.85,0.369,0,
edge-gateway-7f8d0_501,2026-07-13T09:08:21+00:00,edge-gateway-7f8d0,edge-gateway,0,380.53,0.3716,0,
edge-gateway-7f8d0_502,2026-07-13T09:08:22+00:00,edge-gateway-7f8d0,edge-gateway,0,379.84,0.3709,0,
edge-gateway-7f8d0_503,2026-07-13T09:08:23+00:00,edge-gateway-7f8d0,edge-gateway,0,390.41,0.3813,0,
edge-gateway-7f8d0_504,2026-07-13T09:08:24+00:00,edge-gateway-7f8d0,edge-gateway,0,391.91,0.3827,0,
edge-gateway-7f8d0_505,2026-07-13T09:08:25+00:00,edge-gateway-7f8d0,edge-gateway,0,382.55,0.3736,0,
edge-gateway-7f8d0_506,2026-07-13T09:08:26+00:00,edge-gateway-7f8d0,edge-gateway,0,403.2,0.3937,0,
edge-gateway-7f8d0_507,2026-07-13T09:08:27+00:00,edge-gateway-7f8d0,edge-gateway,0,390.67,0.3815,0,
edge-gateway-7f8d0_508,2026-07-13T09:08:28+00:00,edge-gateway-7f8d0,edge-gateway,0,382.34,0.3734,0,
edge-gateway-7f8d0_509,2026-07-13T09:08:29+00:00,edge-gateway-7f8d0,edge-gateway,0,386.32,0.3773,0,
edge-gateway-7f8d0_510,2026-07-13T09:08:30+00:00,edge-gateway-7f8d0,edge-gateway,0,386.4,0.3773,0,
edge-gateway-7f8d0_511,2026-07-13T09:08:31+00:00,edge-gateway-7f8d0,edge-gateway,0,397.3,0.388,0,
edge-gateway-7f8d0_512,2026-07-13T09:08:32+00:00,edge-gateway-7f8d0,edge-gateway,0,379.81,0.3709,0,
edge-gateway-7f8d0_513,2026-07-13T09:08:33+00:00,edge-gateway-7f8d0,edge-gateway,0,386.7,0.3776,0,
edge-gateway-7f8d0_514,2026-07-13T09:08:34+00:00,edge-gateway-7f8d0,edge-gateway,0,382.55,0.3736,0,
edge-gateway-7f8d0_515,2026-07-13T09:08:35+00:00,edge-gateway-7f8d0,edge-gateway,0,387.19,0.3781,0,
edge-gateway-7f8d0_516,2026-07-13T09:08:36+00:00,edge-gateway-7f8d0,edge-gateway,0,389.41,0.3803,0,
edge-gateway-7f8d0_517,2026-07-13T09:08:37+00:00,edge-gateway-7f8d0,edge-gateway,0,382.21,0.3733,0,
edge-gateway-7f8d0_518,2026-07-13T09:08:38+00:00,edge-gateway-7f8d0,edge-gateway,0,385.8,0.3768,0,
edge-gateway-7f8d0_519,2026-07-13T09:08:39+00:00,edge-gateway-7f8d0,edge-gateway,0,377.33,0.3685,0,
edge-gateway-7f8d0_520,2026-07-13T09:08:40+00:00,edge-gateway-7f8d0,edge-gateway,0,397.04,0.3877,0,
edge-gateway-7f8d0_521,2026-07-13T09:08:41+00:00,edge-gateway-7f8d0,edge-gateway,0,395.01,0.3858,0,
edge-gateway-7f8d0_522,2026-07-13T09:08:42+00:00,edge-gateway-7f8d0,edge-gateway,0,399.82,0.3904,0,
edge-gateway-7f8d0_523,2026-07-13T09:08:43+00:00,edge-gateway-7f8d0,edge-gateway,0,389.94,0.3808,0,
edge-gateway-7f8d0_524,2026-07-13T09:08:44+00:00,edge-gateway-7f8d0,edge-gateway,0,375.67,0.3669,0,
edge-gateway-7f8d0_525,2026-07-13T09:08:45+00:00,edge-gateway-7f8d0,edge-gateway,0,377.62,0.3688,0,
edge-gateway-7f8d0_526,2026-07-13T09:08:46+00:00,edge-gateway-7f8d0,edge-gateway,0,391.75,0.3826,0,
edge-gateway-7f8d0_527,2026-07-13T09:08:47+00:00,edge-gateway-7f8d0,edge-gateway,0,372.95,0.3642,0,
edge-gateway-7f8d0_528,2026-07-13T09:08:48+00:00,edge-gateway-7f8d0,edge-gateway,0,398.72,0.3894,0,
edge-gateway-7f8d0_529,2026-07-13T09:08:49+00:00,edge-gateway-7f8d0,edge-gateway,0,396.46,0.3872,0,
edge-gateway-7f8d0_530,2026-07-13T09:08:50+00:00,edge-gateway-7f8d0,edge-gateway,0,385.32,0.3763,0,
edge-gateway-7f8d0_531,2026-07-13T09:08:51+00:00,edge-gateway-7f8d0,edge-gateway,0,378.54,0.3697,0,
edge-gateway-7f8d0_532,2026-07-13T09:08:52+00:00,edge-gateway-7f8d0,edge-gateway,0,391.74,0.3826,0,
edge-gateway-7f8d0_533,2026-07-13T09:08:53+00:00,edge-gateway-7f8d0,edge-gateway,0,378.72,0.3698,0,
edge-gateway-7f8d0_534,2026-07-13T09:08:54+00:00,edge-gateway-7f8d0,edge-gateway,0,395.42,0.3862,0,
edge-gateway-7f8d0_535,2026-07-13T09:08:55+00:00,edge-gateway-7f8d0,edge-gateway,0,387.7,0.3786,0,
edge-gateway-7f8d0_536,2026-07-13T09:08:56+00:00,edge-gateway-7f8d0,edge-gateway,0,394.51,0.3853,0,
edge-gateway-7f8d0_537,2026-07-13T09:08:57+00:00,edge-gateway-7f8d0,edge-gateway,0,390.82,0.3817,0,
edge-gateway-7f8d0_538,2026-07-13T09:08:58+00:00,edge-gateway-7f8d0,edge-gateway,0,403.38,0.3939,0,
edge-gateway-7f8d0_539,2026-07-13T09:08:59+00:00,edge-gateway-7f8d0,edge-gateway,0,400.09,0.3907,0,
edge-gateway-7f8d0_540,2026-07-13T09:09:00+00:00,edge-gateway-7f8d0,edge-gateway,0,385.91,0.3769,0,
edge-gateway-7f8d0_541,2026-07-13T09:09:01+00:00,edge-gateway-7f8d0,edge-gateway,0,385.64,0.3766,0,
edge-gateway-7f8d0_542,2026-07-13T09:09:02+00:00,edge-gateway-7f8d0,edge-gateway,0,386.3,0.3772,0,
edge-gateway-7f8d0_543,2026-07-13T09:09:03+00:00,edge-gateway-7f8d0,edge-gateway,0,390.96,0.3818,0,
edge-gateway-7f8d0_544,2026-07-13T09:09:04+00:00,edge-gateway-7f8d0,edge-gateway,0,380.01,0.3711,0,
edge-gateway-7f8d0_545,2026-07-13T09:09:05+00:00,edge-gateway-7f8d0,edge-gateway,0,394.86,0.3856,0,
edge-gateway-7f8d0_546,2026-07-13T09:09:06+00:00,edge-gateway-7f8d0,edge-gateway,0,376.27,0.3675,0,
edge-gateway-7f8d0_547,2026-07-13T09:09:07+00:00,edge-gateway-7f8d0,edge-gateway,0,387.42,0.3783,0,
edge-gateway-7f8d0_548,2026-07-13T09:09:08+00:00,edge-gateway-7f8d0,edge-gateway,0,389.4,0.3803,0,
